"state","county","fipscode","fipscode2","office","district","total.votes","party","candidate","votes"
"CT","Brookfield","09001","0900108980","Attorney General","statewide",8114,"Working Families","William Tong",125
"CT","Brooklyn","09015","0901509190","Attorney General","statewide",3066,"Green","Peter D Goselin",44
"CT","Brooklyn","09015","0901509190","Attorney General","statewide",3066,"Independent","Sue Hatfield",103
"CT","Brooklyn","09015","0901509190","Attorney General","statewide",3066,"Republican","Sue Hatfield",1771
"CT","Brooklyn","09015","0901509190","Attorney General","statewide",3066,"Democrat","William Tong",1103
"CT","Brooklyn","09015","0901509190","Attorney General","statewide",3066,"Working Families","William Tong",45
"CT","Burlington","09003","0900310100","Attorney General","statewide",4805,"Green","Peter D Goselin",54
"CT","Burlington","09003","0900310100","Attorney General","statewide",4805,"Independent","Sue Hatfield",86
"CT","Burlington","09003","0900310100","Attorney General","statewide",4805,"Republican","Sue Hatfield",2642
"CT","Burlington","09003","0900310100","Attorney General","statewide",4805,"Democrat","William Tong",1944
"CT","Burlington","09003","0900310100","Attorney General","statewide",4805,"Working Families","William Tong",79
"CT","Canaan","09005","0900510940","Attorney General","statewide",549,"Green","Peter D Goselin",9
"CT","Canaan","09005","0900510940","Attorney General","statewide",549,"Independent","Sue Hatfield",17
"CT","Canaan","09005","0900510940","Attorney General","statewide",549,"Republican","Sue Hatfield",188
"CT","Canaan","09005","0900510940","Attorney General","statewide",549,"Democrat","William Tong",316
"CT","Canaan","09005","0900510940","Attorney General","statewide",549,"Working Families","William Tong",19
"CT","Canterbury","09015","0901512130","Attorney General","statewide",2319,"Green","Peter D Goselin",40
"CT","Canterbury","09015","0901512130","Attorney General","statewide",2319,"Independent","Sue Hatfield",78
"CT","Canterbury","09015","0901512130","Attorney General","statewide",2319,"Republican","Sue Hatfield",1470
"CT","Canterbury","09015","0901512130","Attorney General","statewide",2319,"Democrat","William Tong",691
"CT","Canterbury","09015","0901512130","Attorney General","statewide",2319,"Working Families","William Tong",40
"CT","Canton","09003","0900312270","Attorney General","statewide",5405,"Green","Peter D Goselin",59
"CT","Canton","09003","0900312270","Attorney General","statewide",5405,"Independent","Sue Hatfield",123
"CT","Canton","09003","0900312270","Attorney General","statewide",5405,"Republican","Sue Hatfield",2625
"CT","Canton","09003","0900312270","Attorney General","statewide",5405,"Democrat","William Tong",2522
"CT","Canton","09003","0900312270","Attorney General","statewide",5405,"Working Families","William Tong",76
"CT","Chaplin","09015","0901513810","Attorney General","statewide",1008,"Green","Peter D Goselin",19
"CT","Chaplin","09015","0901513810","Attorney General","statewide",1008,"Independent","Sue Hatfield",31
"CT","Chaplin","09015","0901513810","Attorney General","statewide",1008,"Republican","Sue Hatfield",531
"CT","Chaplin","09015","0901513810","Attorney General","statewide",1008,"Democrat","William Tong",394
"CT","Chaplin","09015","0901513810","Attorney General","statewide",1008,"Working Families","William Tong",33
"CT","Cheshire","09009","0900914160","Attorney General","statewide",13776,"Green","Peter D Goselin",124
"CT","Cheshire","09009","0900914160","Attorney General","statewide",13776,"Independent","Sue Hatfield",265
"CT","Cheshire","09009","0900914160","Attorney General","statewide",13776,"Republican","Sue Hatfield",6934
"CT","Cheshire","09009","0900914160","Attorney General","statewide",13776,"Democrat","William Tong",6219
"CT","Cheshire","09009","0900914160","Attorney General","statewide",13776,"Working Families","William Tong",234
"CT","Chester","09007","0900714300","Attorney General","statewide",2128,"Green","Peter D Goselin",27
"CT","Chester","09007","0900714300","Attorney General","statewide",2128,"Independent","Sue Hatfield",43
"CT","Chester","09007","0900714300","Attorney General","statewide",2128,"Republican","Sue Hatfield",808
"CT","Chester","09007","0900714300","Attorney General","statewide",2128,"Democrat","William Tong",1199
"CT","Chester","09007","0900714300","Attorney General","statewide",2128,"Working Families","William Tong",51
"CT","Clinton","09007","0900715350","Attorney General","statewide",6324,"Green","Peter D Goselin",78
"CT","Clinton","09007","0900715350","Attorney General","statewide",6324,"Independent","Sue Hatfield",117
"CT","Clinton","09007","0900715350","Attorney General","statewide",6324,"Republican","Sue Hatfield",3216
"CT","Clinton","09007","0900715350","Attorney General","statewide",6324,"Democrat","William Tong",2846
"CT","Clinton","09007","0900715350","Attorney General","statewide",6324,"Working Families","William Tong",67
"CT","Colchester","09011","0901115910","Attorney General","statewide",7402,"Green","Peter D Goselin",78
"CT","Colchester","09011","0901115910","Attorney General","statewide",7402,"Independent","Sue Hatfield",219
"CT","Colchester","09011","0901115910","Attorney General","statewide",7402,"Republican","Sue Hatfield",3729
"CT","Colchester","09011","0901115910","Attorney General","statewide",7402,"Democrat","William Tong",3235
"CT","Colchester","09011","0901115910","Attorney General","statewide",7402,"Working Families","William Tong",141
"CT","Colebrook","09005","0900516050","Attorney General","statewide",796,"Green","Peter D Goselin",5
"CT","Colebrook","09005","0900516050","Attorney General","statewide",796,"Independent","Sue Hatfield",24
"CT","Colebrook","09005","0900516050","Attorney General","statewide",796,"Republican","Sue Hatfield",481
"CT","Colebrook","09005","0900516050","Attorney General","statewide",796,"Democrat","William Tong",279
"CT","Colebrook","09005","0900516050","Attorney General","statewide",796,"Working Families","William Tong",7
"CT","Columbia","09013","0901316400","Attorney General","statewide",2865,"Green","Peter D Goselin",45
"CT","Columbia","09013","0901316400","Attorney General","statewide",2865,"Independent","Sue Hatfield",56
"CT","Columbia","09013","0901316400","Attorney General","statewide",2865,"Republican","Sue Hatfield",1464
"CT","Columbia","09013","0901316400","Attorney General","statewide",2865,"Democrat","William Tong",1244
"CT","Columbia","09013","0901316400","Attorney General","statewide",2865,"Working Families","William Tong",56
"CT","Cornwall","09005","0900517240","Attorney General","statewide",849,"Green","Peter D Goselin",11
"CT","Cornwall","09005","0900517240","Attorney General","statewide",849,"Independent","Sue Hatfield",17
"CT","Cornwall","09005","0900517240","Attorney General","statewide",849,"Republican","Sue Hatfield",258
"CT","Cornwall","09005","0900517240","Attorney General","statewide",849,"Democrat","William Tong",525
"CT","Cornwall","09005","0900517240","Attorney General","statewide",849,"Working Families","William Tong",38
"CT","Coventry","09013","0901317800","Attorney General","statewide",6103,"Green","Peter D Goselin",84
"CT","Coventry","09013","0901317800","Attorney General","statewide",6103,"Independent","Sue Hatfield",145
"CT","Coventry","09013","0901317800","Attorney General","statewide",6103,"Republican","Sue Hatfield",3166
"CT","Coventry","09013","0901317800","Attorney General","statewide",6103,"Democrat","William Tong",2595
"CT","Coventry","09013","0901317800","Attorney General","statewide",6103,"Working Families","William Tong",113
"CT","Cromwell","09007","0900718080","Attorney General","statewide",6717,"Green","Peter D Goselin",76
"CT","Cromwell","09007","0900718080","Attorney General","statewide",6717,"Independent","Sue Hatfield",120
"CT","Cromwell","09007","0900718080","Attorney General","statewide",6717,"Republican","Sue Hatfield",3320
"CT","Cromwell","09007","0900718080","Attorney General","statewide",6717,"Democrat","William Tong",3096
"CT","Cromwell","09007","0900718080","Attorney General","statewide",6717,"Working Families","William Tong",105
"CT","Danbury","09001","0900118500","Attorney General","statewide",20810,"Green","Peter D Goselin",149
"CT","Danbury","09001","0900118500","Attorney General","statewide",20810,"Independent","Sue Hatfield",500
"CT","Danbury","09001","0900118500","Attorney General","statewide",20810,"Republican","Sue Hatfield",8462
"CT","Danbury","09001","0900118500","Attorney General","statewide",20810,"Democrat","William Tong",11262
"CT","Danbury","09001","0900118500","Attorney General","statewide",20810,"Working Families","William Tong",437
"CT","Darien","09001","0900118850","Attorney General","statewide",9439,"Green","Peter D Goselin",32
"CT","Darien","09001","0900118850","Attorney General","statewide",9439,"Independent","Sue Hatfield",187
"CT","Darien","09001","0900118850","Attorney General","statewide",9439,"Republican","Sue Hatfield",5213
"CT","Darien","09001","0900118850","Attorney General","statewide",9439,"Democrat","William Tong",3952
"CT","Darien","09001","0900118850","Attorney General","statewide",9439,"Working Families","William Tong",55
"CT","Deep River","09007","0900719130","Attorney General","statewide",2318,"Green","Peter D Goselin",28
"CT","Deep River","09007","0900719130","Attorney General","statewide",2318,"Independent","Sue Hatfield",61
"CT","Deep River","09007","0900719130","Attorney General","statewide",2318,"Republican","Sue Hatfield",1003
"CT","Deep River","09007","0900719130","Attorney General","statewide",2318,"Democrat","William Tong",1188
"CT","Deep River","09007","0900719130","Attorney General","statewide",2318,"Working Families","William Tong",38
"CT","Derby","09009","0900919550","Attorney General","statewide",4163,"Green","Peter D Goselin",35
"CT","Derby","09009","0900919550","Attorney General","statewide",4163,"Independent","Sue Hatfield",97
"CT","Derby","09009","0900919550","Attorney General","statewide",4163,"Republican","Sue Hatfield",2187
"CT","Derby","09009","0900919550","Attorney General","statewide",4163,"Democrat","William Tong",1752
"CT","Derby","09009","0900919550","Attorney General","statewide",4163,"Working Families","William Tong",92
"CT","Durham","09007","0900720810","Attorney General","statewide",3835,"Green","Peter D Goselin",47
"CT","Durham","09007","0900720810","Attorney General","statewide",3835,"Independent","Sue Hatfield",82
"CT","Durham","09007","0900720810","Attorney General","statewide",3835,"Republican","Sue Hatfield",2137
"CT","Durham","09007","0900720810","Attorney General","statewide",3835,"Democrat","William Tong",1494
"CT","Durham","09007","0900720810","Attorney General","statewide",3835,"Working Families","William Tong",75
"CT","East Granby","09003","0900322070","Attorney General","statewide",2532,"Green","Peter D Goselin",33
"CT","East Granby","09003","0900322070","Attorney General","statewide",2532,"Independent","Sue Hatfield",65
"CT","East Granby","09003","0900322070","Attorney General","statewide",2532,"Republican","Sue Hatfield",1289
"CT","East Granby","09003","0900322070","Attorney General","statewide",2532,"Democrat","William Tong",1100
"CT","East Granby","09003","0900322070","Attorney General","statewide",2532,"Working Families","William Tong",45
"CT","East Haddam","09007","0900722280","Attorney General","statewide",4567,"Green","Peter D Goselin",71
"CT","East Haddam","09007","0900722280","Attorney General","statewide",4567,"Independent","Sue Hatfield",145
"CT","East Haddam","09007","0900722280","Attorney General","statewide",4567,"Republican","Sue Hatfield",2338
"CT","East Haddam","09007","0900722280","Attorney General","statewide",4567,"Democrat","William Tong",1925
"CT","East Haddam","09007","0900722280","Attorney General","statewide",4567,"Working Families","William Tong",88
"CT","East Hampton","09007","0900722490","Attorney General","statewide",6219,"Green","Peter D Goselin",96
"CT","East Hampton","09007","0900722490","Attorney General","statewide",6219,"Independent","Sue Hatfield",159
"CT","East Hampton","09007","0900722490","Attorney General","statewide",6219,"Republican","Sue Hatfield",3302
"CT","East Hampton","09007","0900722490","Attorney General","statewide",6219,"Democrat","William Tong",2555
"CT","East Hampton","09007","0900722490","Attorney General","statewide",6219,"Working Families","William Tong",107
"CT","East Hartford","09003","0900322630","Attorney General","statewide",14219,"Green","Peter D Goselin",187
"CT","East Hartford","09003","0900322630","Attorney General","statewide",14219,"Independent","Sue Hatfield",295
"CT","East Hartford","09003","0900322630","Attorney General","statewide",14219,"Republican","Sue Hatfield",4228
"CT","East Hartford","09003","0900322630","Attorney General","statewide",14219,"Democrat","William Tong",9201
"CT","East Hartford","09003","0900322630","Attorney General","statewide",14219,"Working Families","William Tong",308
"CT","East Haven","09009","0900922910","Attorney General","statewide",9901,"Green","Peter D Goselin",94
"CT","East Haven","09009","0900922910","Attorney General","statewide",9901,"Independent","Sue Hatfield",215
"CT","East Haven","09009","0900922910","Attorney General","statewide",9901,"Republican","Sue Hatfield",5357
"CT","East Haven","09009","0900922910","Attorney General","statewide",9901,"Democrat","William Tong",4039
"CT","East Haven","09009","0900922910","Attorney General","statewide",9901,"Working Families","William Tong",196
"CT","East Lyme","09011","0901123400","Attorney General","statewide",9076,"Green","Peter D Goselin",93
"CT","East Lyme","09011","0901123400","Attorney General","statewide",9076,"Independent","Sue Hatfield",160
"CT","East Lyme","09011","0901123400","Attorney General","statewide",9076,"Republican","Sue Hatfield",4095
"CT","East Lyme","09011","0901123400","Attorney General","statewide",9076,"Democrat","William Tong",4603
"CT","East Lyme","09011","0901123400","Attorney General","statewide",9076,"Working Families","William Tong",125
"CT","East Windsor","09003","0900324800","Attorney General","statewide",4288,"Green","Peter D Goselin",43
"CT","East Windsor","09003","0900324800","Attorney General","statewide",4288,"Independent","Sue Hatfield",96
"CT","East Windsor","09003","0900324800","Attorney General","statewide",4288,"Republican","Sue Hatfield",2232
"CT","East Windsor","09003","0900324800","Attorney General","statewide",4288,"Democrat","William Tong",1841
"CT","East Windsor","09003","0900324800","Attorney General","statewide",4288,"Working Families","William Tong",76
"CT","Eastford","09015","0901521860","Attorney General","statewide",842,"Green","Peter D Goselin",11
"CT","Eastford","09015","0901521860","Attorney General","statewide",842,"Independent","Sue Hatfield",21
"CT","Eastford","09015","0901521860","Attorney General","statewide",842,"Republican","Sue Hatfield",507
"CT","Eastford","09015","0901521860","Attorney General","statewide",842,"Democrat","William Tong",292
"CT","Eastford","09015","0901521860","Attorney General","statewide",842,"Working Families","William Tong",11
"CT","Easton","09001","0900123890","Attorney General","statewide",3862,"Green","Peter D Goselin",24
"CT","Easton","09001","0900123890","Attorney General","statewide",3862,"Independent","Sue Hatfield",65
"CT","Easton","09001","0900123890","Attorney General","statewide",3862,"Republican","Sue Hatfield",1948
"CT","Easton","09001","0900123890","Attorney General","statewide",3862,"Democrat","William Tong",1798
"CT","Easton","09001","0900123890","Attorney General","statewide",3862,"Working Families","William Tong",27
"CT","Ellington","09013","0901325360","Attorney General","statewide",7292,"Green","Peter D Goselin",82
"CT","Ellington","09013","0901325360","Attorney General","statewide",7292,"Independent","Sue Hatfield",170
"CT","Ellington","09013","0901325360","Attorney General","statewide",7292,"Republican","Sue Hatfield",4008
"CT","Ellington","09013","0901325360","Attorney General","statewide",7292,"Democrat","William Tong",2927
"CT","Ellington","09013","0901325360","Attorney General","statewide",7292,"Working Families","William Tong",105
"CT","Enfield","09003","0900325990","Attorney General","statewide",15153,"Green","Peter D Goselin",192
"CT","Enfield","09003","0900325990","Attorney General","statewide",15153,"Independent","Sue Hatfield",494
"CT","Enfield","09003","0900325990","Attorney General","statewide",15153,"Republican","Sue Hatfield",7687
"CT","Enfield","09003","0900325990","Attorney General","statewide",15153,"Democrat","William Tong",6539
"CT","Enfield","09003","0900325990","Attorney General","statewide",15153,"Working Families","William Tong",241
"CT","Essex","09007","0900726270","Attorney General","statewide",3890,"Green","Peter D Goselin",46
"CT","Essex","09007","0900726270","Attorney General","statewide",3890,"Independent","Sue Hatfield",75
"CT","Essex","09007","0900726270","Attorney General","statewide",3890,"Republican","Sue Hatfield",1754
"CT","Essex","09007","0900726270","Attorney General","statewide",3890,"Democrat","William Tong",1962
"CT","Essex","09007","0900726270","Attorney General","statewide",3890,"Working Families","William Tong",53
"CT","Fairfield","09001","0900126620","Attorney General","statewide",27163,"Green","Peter D Goselin",222
"CT","Fairfield","09001","0900126620","Attorney General","statewide",27163,"Independent","Sue Hatfield",586
"CT","Fairfield","09001","0900126620","Attorney General","statewide",27163,"Republican","Sue Hatfield",11681
"CT","Fairfield","09001","0900126620","Attorney General","statewide",27163,"Democrat","William Tong",14315
"CT","Fairfield","09001","0900126620","Attorney General","statewide",27163,"Working Families","William Tong",359
"CT","Farmington","09003","0900327600","Attorney General","statewide",12322,"Green","Peter D Goselin",122
"CT","Farmington","09003","0900327600","Attorney General","statewide",12322,"Independent","Sue Hatfield",257
"CT","Farmington","09003","0900327600","Attorney General","statewide",12322,"Republican","Sue Hatfield",5624
"CT","Farmington","09003","0900327600","Attorney General","statewide",12322,"Democrat","William Tong",6147
"CT","Farmington","09003","0900327600","Attorney General","statewide",12322,"Working Families","William Tong",172
"CT","Franklin","09011","0901129910","Attorney General","statewide",934,"Green","Peter D Goselin",14
"CT","Franklin","09011","0901129910","Attorney General","statewide",934,"Independent","Sue Hatfield",19
"CT","Franklin","09011","0901129910","Attorney General","statewide",934,"Republican","Sue Hatfield",533
"CT","Franklin","09011","0901129910","Attorney General","statewide",934,"Democrat","William Tong",351
"CT","Franklin","09011","0901129910","Attorney General","statewide",934,"Working Families","William Tong",17
"CT","Glastonbury","09003","0900331240","Attorney General","statewide",17565,"Green","Peter D Goselin",170
"CT","Glastonbury","09003","0900331240","Attorney General","statewide",17565,"Independent","Sue Hatfield",325
"CT","Glastonbury","09003","0900331240","Attorney General","statewide",17565,"Republican","Sue Hatfield",8155
"CT","Glastonbury","09003","0900331240","Attorney General","statewide",17565,"Democrat","William Tong",8697
"CT","Glastonbury","09003","0900331240","Attorney General","statewide",17565,"Working Families","William Tong",218
"CT","Goshen","09005","0900532290","Attorney General","statewide",1654,"Green","Peter D Goselin",14
"CT","Goshen","09005","0900532290","Attorney General","statewide",1654,"Independent","Sue Hatfield",32
"CT","Goshen","09005","0900532290","Attorney General","statewide",1654,"Republican","Sue Hatfield",1019
"CT","Goshen","09005","0900532290","Attorney General","statewide",1654,"Democrat","William Tong",565
"CT","Goshen","09005","0900532290","Attorney General","statewide",1654,"Working Families","William Tong",24
"CT","Granby","09003","0900332640","Attorney General","statewide",5782,"Green","Peter D Goselin",65
"CT","Granby","09003","0900332640","Attorney General","statewide",5782,"Independent","Sue Hatfield",150
"CT","Granby","09003","0900332640","Attorney General","statewide",5782,"Republican","Sue Hatfield",3036
"CT","Granby","09003","0900332640","Attorney General","statewide",5782,"Democrat","William Tong",2452
"CT","Granby","09003","0900332640","Attorney General","statewide",5782,"Working Families","William Tong",79
"CT","Greenwich","09001","0900133620","Attorney General","statewide",26683,"Green","Peter D Goselin",126
"CT","Greenwich","09001","0900133620","Attorney General","statewide",26683,"Independent","Sue Hatfield",491
"CT","Greenwich","09001","0900133620","Attorney General","statewide",26683,"Republican","Sue Hatfield",12806
"CT","Greenwich","09001","0900133620","Attorney General","statewide",26683,"Democrat","William Tong",13077
"CT","Greenwich","09001","0900133620","Attorney General","statewide",26683,"Working Families","William Tong",183
"CT","Griswold","09011","0901133900","Attorney General","statewide",4368,"Green","Peter D Goselin",58
"CT","Griswold","09011","0901133900","Attorney General","statewide",4368,"Independent","Sue Hatfield",155
"CT","Griswold","09011","0901133900","Attorney General","statewide",4368,"Republican","Sue Hatfield",2573
"CT","Griswold","09011","0901133900","Attorney General","statewide",4368,"Democrat","William Tong",1517
"CT","Griswold","09011","0901133900","Attorney General","statewide",4368,"Working Families","William Tong",65
"CT","Groton","09011","0901134250","Attorney General","statewide",12582,"Green","Peter D Goselin",168
"CT","Groton","09011","0901134250","Attorney General","statewide",12582,"Independent","Sue Hatfield",319
"CT","Groton","09011","0901134250","Attorney General","statewide",12582,"Republican","Sue Hatfield",5422
"CT","Groton","09011","0901134250","Attorney General","statewide",12582,"Democrat","William Tong",6452
"CT","Groton","09011","0901134250","Attorney General","statewide",12582,"Working Families","William Tong",221
"CT","Guilford","09009","0900934950","Attorney General","statewide",12191,"Green","Peter D Goselin",113
"CT","Guilford","09009","0900934950","Attorney General","statewide",12191,"Independent","Sue Hatfield",161
"CT","Guilford","09009","0900934950","Attorney General","statewide",12191,"Republican","Sue Hatfield",4955
"CT","Guilford","09009","0900934950","Attorney General","statewide",12191,"Democrat","William Tong",6763
"CT","Guilford","09009","0900934950","Attorney General","statewide",12191,"Working Families","William Tong",199
"CT","Haddam","09007","0900735230","Attorney General","statewide",4501,"Green","Peter D Goselin",63
"CT","Haddam","09007","0900735230","Attorney General","statewide",4501,"Independent","Sue Hatfield",92
"CT","Haddam","09007","0900735230","Attorney General","statewide",4501,"Republican","Sue Hatfield",2462
"CT","Haddam","09007","0900735230","Attorney General","statewide",4501,"Democrat","William Tong",1820
"CT","Haddam","09007","0900735230","Attorney General","statewide",4501,"Working Families","William Tong",64
"CT","Hamden","09009","0900935650","Attorney General","statewide",23596,"Green","Peter D Goselin",259
"CT","Hamden","09009","0900935650","Attorney General","statewide",23596,"Independent","Sue Hatfield",289
"CT","Hamden","09009","0900935650","Attorney General","statewide",23596,"Republican","Sue Hatfield",6909
