"state","county","fipscode","fipscode2","office","district","total.votes","party","candidate","votes"
"FL","Hardee","12049","1204900000","Attorney General","statewide",6366,"Democrat","Shaw, Sean",1547
"FL","Hardee","12049","1204900000","Attorney General","statewide",6366,"No Affiliation","Siskind, Jeffrey Marc",107
"FL","Hendry","12051","1205100000","Attorney General","statewide",8769,"Republican","Moody, Ashley",5332
"FL","Hendry","12051","1205100000","Attorney General","statewide",8769,"Democrat","Shaw, Sean",3289
"FL","Hendry","12051","1205100000","Attorney General","statewide",8769,"No Affiliation","Siskind, Jeffrey Marc",148
"FL","Hernando","12053","1205300000","Attorney General","statewide",80057,"Republican","Moody, Ashley",52218
"FL","Hernando","12053","1205300000","Attorney General","statewide",80057,"Democrat","Shaw, Sean",26090
"FL","Hernando","12053","1205300000","Attorney General","statewide",80057,"No Affiliation","Siskind, Jeffrey Marc",1749
"FL","Highlands","12055","1205500000","Attorney General","statewide",39519,"Republican","Moody, Ashley",27231
"FL","Highlands","12055","1205500000","Attorney General","statewide",39519,"Democrat","Shaw, Sean",11587
"FL","Highlands","12055","1205500000","Attorney General","statewide",39519,"No Affiliation","Siskind, Jeffrey Marc",701
"FL","Hillsborough","12057","1205700000","Attorney General","statewide",518739,"Republican","Moody, Ashley",258082
"FL","Hillsborough","12057","1205700000","Attorney General","statewide",518739,"Democrat","Shaw, Sean",251985
"FL","Hillsborough","12057","1205700000","Attorney General","statewide",518739,"No Affiliation","Siskind, Jeffrey Marc",8672
"FL","Holmes","12059","1205900000","Attorney General","statewide",6755,"Republican","Moody, Ashley",5921
"FL","Holmes","12059","1205900000","Attorney General","statewide",6755,"Democrat","Shaw, Sean",732
"FL","Holmes","12059","1205900000","Attorney General","statewide",6755,"No Affiliation","Siskind, Jeffrey Marc",102
"FL","Indian River","12061","1206100000","Attorney General","statewide",73294,"Republican","Moody, Ashley",46247
"FL","Indian River","12061","1206100000","Attorney General","statewide",73294,"Democrat","Shaw, Sean",25807
"FL","Indian River","12061","1206100000","Attorney General","statewide",73294,"No Affiliation","Siskind, Jeffrey Marc",1240
"FL","Jackson","12063","1206300000","Attorney General","statewide",15869,"Republican","Moody, Ashley",10744
"FL","Jackson","12063","1206300000","Attorney General","statewide",15869,"Democrat","Shaw, Sean",4956
"FL","Jackson","12063","1206300000","Attorney General","statewide",15869,"No Affiliation","Siskind, Jeffrey Marc",169
"FL","Jefferson","12065","1206500000","Attorney General","statewide",7245,"Republican","Moody, Ashley",3992
"FL","Jefferson","12065","1206500000","Attorney General","statewide",7245,"Democrat","Shaw, Sean",3138
"FL","Jefferson","12065","1206500000","Attorney General","statewide",7245,"No Affiliation","Siskind, Jeffrey Marc",115
"FL","Lafayette","12067","1206700000","Attorney General","statewide",2809,"Republican","Moody, Ashley",2355
"FL","Lafayette","12067","1206700000","Attorney General","statewide",2809,"Democrat","Shaw, Sean",415
"FL","Lafayette","12067","1206700000","Attorney General","statewide",2809,"No Affiliation","Siskind, Jeffrey Marc",39
"FL","Lake","12069","1206900000","Attorney General","statewide",153925,"Republican","Moody, Ashley",96282
"FL","Lake","12069","1206900000","Attorney General","statewide",153925,"Democrat","Shaw, Sean",54686
"FL","Lake","12069","1206900000","Attorney General","statewide",153925,"No Affiliation","Siskind, Jeffrey Marc",2957
"FL","Lee","12071","1207100000","Attorney General","statewide",285499,"Republican","Moody, Ashley",179082
"FL","Lee","12071","1207100000","Attorney General","statewide",285499,"Democrat","Shaw, Sean",101425
"FL","Lee","12071","1207100000","Attorney General","statewide",285499,"No Affiliation","Siskind, Jeffrey Marc",4992
"FL","Leon","12073","1207300000","Attorney General","statewide",137658,"Republican","Moody, Ashley",53398
"FL","Leon","12073","1207300000","Attorney General","statewide",137658,"Democrat","Shaw, Sean",81881
"FL","Leon","12073","1207300000","Attorney General","statewide",137658,"No Affiliation","Siskind, Jeffrey Marc",2379
"FL","Levy","12075","1207500000","Attorney General","statewide",16994,"Republican","Moody, Ashley",12496
"FL","Levy","12075","1207500000","Attorney General","statewide",16994,"Democrat","Shaw, Sean",4259
"FL","Levy","12075","1207500000","Attorney General","statewide",16994,"No Affiliation","Siskind, Jeffrey Marc",239
"FL","Liberty","12077","1207700000","Attorney General","statewide",2628,"Republican","Moody, Ashley",2014
"FL","Liberty","12077","1207700000","Attorney General","statewide",2628,"Democrat","Shaw, Sean",566
"FL","Liberty","12077","1207700000","Attorney General","statewide",2628,"No Affiliation","Siskind, Jeffrey Marc",48
"FL","Madison","12079","1207900000","Attorney General","statewide",7566,"Republican","Moody, Ashley",4413
"FL","Madison","12079","1207900000","Attorney General","statewide",7566,"Democrat","Shaw, Sean",3084
"FL","Madison","12079","1207900000","Attorney General","statewide",7566,"No Affiliation","Siskind, Jeffrey Marc",69
"FL","Manatee","12081","1208100000","Attorney General","statewide",161978,"Republican","Moody, Ashley",96918
"FL","Manatee","12081","1208100000","Attorney General","statewide",161978,"Democrat","Shaw, Sean",61755
"FL","Manatee","12081","1208100000","Attorney General","statewide",161978,"No Affiliation","Siskind, Jeffrey Marc",3305
"FL","Marion","12083","1208300000","Attorney General","statewide",153566,"Republican","Moody, Ashley",98396
"FL","Marion","12083","1208300000","Attorney General","statewide",153566,"Democrat","Shaw, Sean",52779
"FL","Marion","12083","1208300000","Attorney General","statewide",153566,"No Affiliation","Siskind, Jeffrey Marc",2391
"FL","Martin","12085","1208500000","Attorney General","statewide",76315,"Republican","Moody, Ashley",49112
"FL","Martin","12085","1208500000","Attorney General","statewide",76315,"Democrat","Shaw, Sean",25817
"FL","Martin","12085","1208500000","Attorney General","statewide",76315,"No Affiliation","Siskind, Jeffrey Marc",1386
"FL","Miami-Dade","12086","1208600000","Attorney General","statewide",780329,"Republican","Moody, Ashley",307638
"FL","Miami-Dade","12086","1208600000","Attorney General","statewide",780329,"Democrat","Shaw, Sean",457283
"FL","Miami-Dade","12086","1208600000","Attorney General","statewide",780329,"No Affiliation","Siskind, Jeffrey Marc",15408
"FL","Monroe","12087","1208700000","Attorney General","statewide",35375,"Republican","Moody, Ashley",18411
"FL","Monroe","12087","1208700000","Attorney General","statewide",35375,"Democrat","Shaw, Sean",16196
"FL","Monroe","12087","1208700000","Attorney General","statewide",35375,"No Affiliation","Siskind, Jeffrey Marc",768
"FL","Nassau","12089","1208900000","Attorney General","statewide",43154,"Republican","Moody, Ashley",32320
"FL","Nassau","12089","1208900000","Attorney General","statewide",43154,"Democrat","Shaw, Sean",10323
"FL","Nassau","12089","1208900000","Attorney General","statewide",43154,"No Affiliation","Siskind, Jeffrey Marc",511
"FL","Okaloosa","12091","1209100000","Attorney General","statewide",83184,"Republican","Moody, Ashley",61090
"FL","Okaloosa","12091","1209100000","Attorney General","statewide",83184,"Democrat","Shaw, Sean",20351
"FL","Okaloosa","12091","1209100000","Attorney General","statewide",83184,"No Affiliation","Siskind, Jeffrey Marc",1743
"FL","Okeechobee","12093","1209300000","Attorney General","statewide",11147,"Republican","Moody, Ashley",7946
"FL","Okeechobee","12093","1209300000","Attorney General","statewide",11147,"Democrat","Shaw, Sean",3008
"FL","Okeechobee","12093","1209300000","Attorney General","statewide",11147,"No Affiliation","Siskind, Jeffrey Marc",193
"FL","Orange","12095","1209500000","Attorney General","statewide",469305,"Republican","Moody, Ashley",186732
"FL","Orange","12095","1209500000","Attorney General","statewide",469305,"Democrat","Shaw, Sean",273906
"FL","Orange","12095","1209500000","Attorney General","statewide",469305,"No Affiliation","Siskind, Jeffrey Marc",8667
"FL","Osceola","12097","1209700000","Attorney General","statewide",113870,"Republican","Moody, Ashley",47031
"FL","Osceola","12097","1209700000","Attorney General","statewide",113870,"Democrat","Shaw, Sean",64603
"FL","Osceola","12097","1209700000","Attorney General","statewide",113870,"No Affiliation","Siskind, Jeffrey Marc",2236
"FL","Palm Beach","12099","1209900000","Attorney General","statewide",580267,"Republican","Moody, Ashley",246796
"FL","Palm Beach","12099","1209900000","Attorney General","statewide",580267,"Democrat","Shaw, Sean",323380
"FL","Palm Beach","12099","1209900000","Attorney General","statewide",580267,"No Affiliation","Siskind, Jeffrey Marc",10091
"FL","Pasco","12101","1210100000","Attorney General","statewide",210319,"Republican","Moody, Ashley",129854
"FL","Pasco","12101","1210100000","Attorney General","statewide",210319,"Democrat","Shaw, Sean",76248
"FL","Pasco","12101","1210100000","Attorney General","statewide",210319,"No Affiliation","Siskind, Jeffrey Marc",4217
"FL","Pinellas","12103","1210300000","Attorney General","statewide",430845,"Republican","Moody, Ashley",228560
"FL","Pinellas","12103","1210300000","Attorney General","statewide",430845,"Democrat","Shaw, Sean",193229
"FL","Pinellas","12103","1210300000","Attorney General","statewide",430845,"No Affiliation","Siskind, Jeffrey Marc",9056
"FL","Polk","12105","1210500000","Attorney General","statewide",242813,"Republican","Moody, Ashley",142971
"FL","Polk","12105","1210500000","Attorney General","statewide",242813,"Democrat","Shaw, Sean",95766
"FL","Polk","12105","1210500000","Attorney General","statewide",242813,"No Affiliation","Siskind, Jeffrey Marc",4076
"FL","Putnam","12107","1210700000","Attorney General","statewide",27914,"Republican","Moody, Ashley",19067
"FL","Putnam","12107","1210700000","Attorney General","statewide",27914,"Democrat","Shaw, Sean",8375
"FL","Putnam","12107","1210700000","Attorney General","statewide",27914,"No Affiliation","Siskind, Jeffrey Marc",472
"FL","Santa Rosa","12113","1211300000","Attorney General","statewide",75121,"Republican","Moody, Ashley",57320
"FL","Santa Rosa","12113","1211300000","Attorney General","statewide",75121,"Democrat","Shaw, Sean",16078
"FL","Santa Rosa","12113","1211300000","Attorney General","statewide",75121,"No Affiliation","Siskind, Jeffrey Marc",1723
"FL","Sarasota","12115","1211500000","Attorney General","statewide",209214,"Republican","Moody, Ashley",117001
"FL","Sarasota","12115","1211500000","Attorney General","statewide",209214,"Democrat","Shaw, Sean",88462
"FL","Sarasota","12115","1211500000","Attorney General","statewide",209214,"No Affiliation","Siskind, Jeffrey Marc",3751
"FL","Seminole","12117","1211700000","Attorney General","statewide",196304,"Republican","Moody, Ashley",101735
"FL","Seminole","12117","1211700000","Attorney General","statewide",196304,"Democrat","Shaw, Sean",90718
"FL","Seminole","12117","1211700000","Attorney General","statewide",196304,"No Affiliation","Siskind, Jeffrey Marc",3851
"FL","St. Johns","12109","1210900000","Attorney General","statewide",129216,"Republican","Moody, Ashley",85912
"FL","St. Johns","12109","1210900000","Attorney General","statewide",129216,"Democrat","Shaw, Sean",41200
"FL","St. Johns","12109","1210900000","Attorney General","statewide",129216,"No Affiliation","Siskind, Jeffrey Marc",2104
"FL","St. Lucie","12111","1211100000","Attorney General","statewide",122832,"Republican","Moody, Ashley",61426
"FL","St. Lucie","12111","1211100000","Attorney General","statewide",122832,"Democrat","Shaw, Sean",59140
"FL","St. Lucie","12111","1211100000","Attorney General","statewide",122832,"No Affiliation","Siskind, Jeffrey Marc",2266
"FL","Sumter","12119","1211900000","Attorney General","statewide",73964,"Republican","Moody, Ashley",53435
"FL","Sumter","12119","1211900000","Attorney General","statewide",73964,"Democrat","Shaw, Sean",19716
"FL","Sumter","12119","1211900000","Attorney General","statewide",73964,"No Affiliation","Siskind, Jeffrey Marc",813
"FL","Suwannee","12121","1212100000","Attorney General","statewide",15849,"Republican","Moody, Ashley",12393
"FL","Suwannee","12121","1212100000","Attorney General","statewide",15849,"Democrat","Shaw, Sean",3244
"FL","Suwannee","12121","1212100000","Attorney General","statewide",15849,"No Affiliation","Siskind, Jeffrey Marc",212
"FL","Taylor","12123","1212300000","Attorney General","statewide",7881,"Republican","Moody, Ashley",5964
"FL","Taylor","12123","1212300000","Attorney General","statewide",7881,"Democrat","Shaw, Sean",1847
"FL","Taylor","12123","1212300000","Attorney General","statewide",7881,"No Affiliation","Siskind, Jeffrey Marc",70
"FL","Union","12125","1212500000","Attorney General","statewide",4836,"Republican","Moody, Ashley",3857
"FL","Union","12125","1212500000","Attorney General","statewide",4836,"Democrat","Shaw, Sean",912
"FL","Union","12125","1212500000","Attorney General","statewide",4836,"No Affiliation","Siskind, Jeffrey Marc",67
"FL","Volusia","12127","1212700000","Attorney General","statewide",226486,"Republican","Moody, Ashley",130511
"FL","Volusia","12127","1212700000","Attorney General","statewide",226486,"Democrat","Shaw, Sean",91437
"FL","Volusia","12127","1212700000","Attorney General","statewide",226486,"No Affiliation","Siskind, Jeffrey Marc",4538
"FL","Wakulla","12129","1212900000","Attorney General","statewide",14111,"Republican","Moody, Ashley",9858
"FL","Wakulla","12129","1212900000","Attorney General","statewide",14111,"Democrat","Shaw, Sean",3985
"FL","Wakulla","12129","1212900000","Attorney General","statewide",14111,"No Affiliation","Siskind, Jeffrey Marc",268
"FL","Walton","12131","1213100000","Attorney General","statewide",30156,"Republican","Moody, Ashley",23222
"FL","Walton","12131","1213100000","Attorney General","statewide",30156,"Democrat","Shaw, Sean",6407
"FL","Walton","12131","1213100000","Attorney General","statewide",30156,"No Affiliation","Siskind, Jeffrey Marc",527
"FL","Washington","12133","1213300000","Attorney General","statewide",8995,"Republican","Moody, Ashley",6999
"FL","Washington","12133","1213300000","Attorney General","statewide",8995,"Democrat","Shaw, Sean",1850
"FL","Washington","12133","1213300000","Attorney General","statewide",8995,"No Affiliation","Siskind, Jeffrey Marc",146
"FL","Alachua","12001","1200100000","Chief Financial Officer","statewide",111524,"","Dembinsky, Richard Paul (write-in)",4
"FL","Alachua","12001","1200100000","Chief Financial Officer","statewide",111524,"Republican","Patronis, Jimmy",42419
"FL","Alachua","12001","1200100000","Chief Financial Officer","statewide",111524,"Democrat","Ring, Jeremy",69101
"FL","Baker","12003","1200300000","Chief Financial Officer","statewide",10365,"","Dembinsky, Richard Paul (write-in)",0
"FL","Baker","12003","1200300000","Chief Financial Officer","statewide",10365,"Republican","Patronis, Jimmy",8703
"FL","Baker","12003","1200300000","Chief Financial Officer","statewide",10365,"Democrat","Ring, Jeremy",1662
"FL","Bay","12005","1200500000","Chief Financial Officer","statewide",63182,"","Dembinsky, Richard Paul (write-in)",2
"FL","Bay","12005","1200500000","Chief Financial Officer","statewide",63182,"Republican","Patronis, Jimmy",50105
"FL","Bay","12005","1200500000","Chief Financial Officer","statewide",63182,"Democrat","Ring, Jeremy",13075
"FL","Bradford","12007","1200700000","Chief Financial Officer","statewide",10270,"","Dembinsky, Richard Paul (write-in)",0
"FL","Bradford","12007","1200700000","Chief Financial Officer","statewide",10270,"Republican","Patronis, Jimmy",7771
"FL","Bradford","12007","1200700000","Chief Financial Officer","statewide",10270,"Democrat","Ring, Jeremy",2499
"FL","Brevard","12009","1200900000","Chief Financial Officer","statewide",275756,"","Dembinsky, Richard Paul (write-in)",23
"FL","Brevard","12009","1200900000","Chief Financial Officer","statewide",275756,"Republican","Patronis, Jimmy",165092
"FL","Brevard","12009","1200900000","Chief Financial Officer","statewide",275756,"Democrat","Ring, Jeremy",110641
"FL","Broward","12011","1201100000","Chief Financial Officer","statewide",692916,"","Dembinsky, Richard Paul (write-in)",0
"FL","Broward","12011","1201100000","Chief Financial Officer","statewide",692916,"Republican","Patronis, Jimmy",221226
"FL","Broward","12011","1201100000","Chief Financial Officer","statewide",692916,"Democrat","Ring, Jeremy",471690
"FL","Calhoun","12013","1201300000","Chief Financial Officer","statewide",4596,"","Dembinsky, Richard Paul (write-in)",0
"FL","Calhoun","12013","1201300000","Chief Financial Officer","statewide",4596,"Republican","Patronis, Jimmy",3751
"FL","Calhoun","12013","1201300000","Chief Financial Officer","statewide",4596,"Democrat","Ring, Jeremy",845
"FL","Charlotte","12015","1201500000","Chief Financial Officer","statewide",84258,"","Dembinsky, Richard Paul (write-in)",7
"FL","Charlotte","12015","1201500000","Chief Financial Officer","statewide",84258,"Republican","Patronis, Jimmy",53473
"FL","Charlotte","12015","1201500000","Chief Financial Officer","statewide",84258,"Democrat","Ring, Jeremy",30778
"FL","Citrus","12017","1201700000","Chief Financial Officer","statewide",68872,"","Dembinsky, Richard Paul (write-in)",2
"FL","Citrus","12017","1201700000","Chief Financial Officer","statewide",68872,"Republican","Patronis, Jimmy",48111
"FL","Citrus","12017","1201700000","Chief Financial Officer","statewide",68872,"Democrat","Ring, Jeremy",20759
"FL","Clay","12019","1201900000","Chief Financial Officer","statewide",91861,"","Dembinsky, Richard Paul (write-in)",1
"FL","Clay","12019","1201900000","Chief Financial Officer","statewide",91861,"Republican","Patronis, Jimmy",66177
"FL","Clay","12019","1201900000","Chief Financial Officer","statewide",91861,"Democrat","Ring, Jeremy",25683
"FL","Collier","12021","1202100000","Chief Financial Officer","statewide",151608,"","Dembinsky, Richard Paul (write-in)",3
"FL","Collier","12021","1202100000","Chief Financial Officer","statewide",151608,"Republican","Patronis, Jimmy",100322
"FL","Collier","12021","1202100000","Chief Financial Officer","statewide",151608,"Democrat","Ring, Jeremy",51283
"FL","Columbia","12023","1202300000","Chief Financial Officer","statewide",24369,"","Dembinsky, Richard Paul (write-in)",1
"FL","Columbia","12023","1202300000","Chief Financial Officer","statewide",24369,"Republican","Patronis, Jimmy",17464
"FL","Columbia","12023","1202300000","Chief Financial Officer","statewide",24369,"Democrat","Ring, Jeremy",6904
"FL","DeSoto","12027","1202700000","Chief Financial Officer","statewide",8697,"","Dembinsky, Richard Paul (write-in)",0
"FL","DeSoto","12027","1202700000","Chief Financial Officer","statewide",8697,"Republican","Patronis, Jimmy",5579
"FL","DeSoto","12027","1202700000","Chief Financial Officer","statewide",8697,"Democrat","Ring, Jeremy",3118
"FL","Dixie","12029","1202900000","Chief Financial Officer","statewide",5684,"","Dembinsky, Richard Paul (write-in)",0
"FL","Dixie","12029","1202900000","Chief Financial Officer","statewide",5684,"Republican","Patronis, Jimmy",4611
"FL","Dixie","12029","1202900000","Chief Financial Officer","statewide",5684,"Democrat","Ring, Jeremy",1073
"FL","Duval","12031","1203100000","Chief Financial Officer","statewide",370973,"","Dembinsky, Richard Paul (write-in)",14
"FL","Duval","12031","1203100000","Chief Financial Officer","statewide",370973,"Republican","Patronis, Jimmy",188475
"FL","Duval","12031","1203100000","Chief Financial Officer","statewide",370973,"Democrat","Ring, Jeremy",182484
"FL","Escambia","12033","1203300000","Chief Financial Officer","statewide",126586,"","Dembinsky, Richard Paul (write-in)",1
"FL","Escambia","12033","1203300000","Chief Financial Officer","statewide",126586,"Republican","Patronis, Jimmy",76155
"FL","Escambia","12033","1203300000","Chief Financial Officer","statewide",126586,"Democrat","Ring, Jeremy",50430
"FL","Flagler","12035","1203500000","Chief Financial Officer","statewide",51653,"","Dembinsky, Richard Paul (write-in)",3
"FL","Flagler","12035","1203500000","Chief Financial Officer","statewide",51653,"Republican","Patronis, Jimmy",31151
"FL","Flagler","12035","1203500000","Chief Financial Officer","statewide",51653,"Democrat","Ring, Jeremy",20499
"FL","Franklin","12037","1203700000","Chief Financial Officer","statewide",5385,"","Dembinsky, Richard Paul (write-in)",0
"FL","Franklin","12037","1203700000","Chief Financial Officer","statewide",5385,"Republican","Patronis, Jimmy",3781
"FL","Franklin","12037","1203700000","Chief Financial Officer","statewide",5385,"Democrat","Ring, Jeremy",1604
"FL","Gadsden","12039","1203900000","Chief Financial Officer","statewide",19785,"","Dembinsky, Richard Paul (write-in)",0
"FL","Gadsden","12039","1203900000","Chief Financial Officer","statewide",19785,"Republican","Patronis, Jimmy",6569
"FL","Gadsden","12039","1203900000","Chief Financial Officer","statewide",19785,"Democrat","Ring, Jeremy",13216
"FL","Gilchrist","12041","1204100000","Chief Financial Officer","statewide",7245,"","Dembinsky, Richard Paul (write-in)",0
"FL","Gilchrist","12041","1204100000","Chief Financial Officer","statewide",7245,"Republican","Patronis, Jimmy",5882
"FL","Gilchrist","12041","1204100000","Chief Financial Officer","statewide",7245,"Democrat","Ring, Jeremy",1363
"FL","Glades","12043","1204300000","Chief Financial Officer","statewide",3740,"","Dembinsky, Richard Paul (write-in)",0
"FL","Glades","12043","1204300000","Chief Financial Officer","statewide",3740,"Republican","Patronis, Jimmy",2619
"FL","Glades","12043","1204300000","Chief Financial Officer","statewide",3740,"Democrat","Ring, Jeremy",1121
"FL","Gulf","12045","1204500000","Chief Financial Officer","statewide",5872,"","Dembinsky, Richard Paul (write-in)",0
"FL","Gulf","12045","1204500000","Chief Financial Officer","statewide",5872,"Republican","Patronis, Jimmy",4597
"FL","Gulf","12045","1204500000","Chief Financial Officer","statewide",5872,"Democrat","Ring, Jeremy",1275
"FL","Hamilton","12047","1204700000","Chief Financial Officer","statewide",4471,"","Dembinsky, Richard Paul (write-in)",0
"FL","Hamilton","12047","1204700000","Chief Financial Officer","statewide",4471,"Republican","Patronis, Jimmy",2877
"FL","Hamilton","12047","1204700000","Chief Financial Officer","statewide",4471,"Democrat","Ring, Jeremy",1594
"FL","Hardee","12049","1204900000","Chief Financial Officer","statewide",6275,"","Dembinsky, Richard Paul (write-in)",0
