"state","county","fipscode","fipscode2","office","district","total.votes","party","candidate","votes"
"NV","Mineral","32021","3202100000","County Clerk-Treasurer","",1529,"Democrat","NEPPER, CHRISTOPHER",1529
"NV","Pershing","32027","3202700000","County Clerk-Treasurer","",1385,"Democrat","DONALDSON, LACEY",1385
"NV","Storey","32029","3202900000","County Clerk-Treasurer","",2061,"Republican","STEPHENS, VANESSA",2061
"NV","Eureka","32011","3201100000","County Clerk Recorder","",747,"Republican","HOEHNE, LISA L.",561
"NV","Eureka","32011","3201100000","County Clerk Recorder","",747,"Democrat","PEARCE, AMANDA JEAN",186
"NV","Washoe","32031","3203100000","County Commission, District 2","2",42971,"Republican","LUCEY, BOB",23331
"NV","Washoe","32031","3203100000","County Commission, District 2","2",42971,"Democrat","WOLGAST, STEPHEN",19640
"NV","Washoe","32031","3203100000","County Commission, District 3","3",22417,"Republican","JOHNSON, BILL",7091
"NV","Washoe","32031","3203100000","County Commission, District 3","3",22417,"Democrat","JUNG, KITTY K.",15326
"NV","Washoe","32031","3203100000","County Commission, District 5","5",33367,"Republican","HERMAN, JEANNE",17309
"NV","Washoe","32031","3203100000","County Commission, District 5","5",33367,"Democrat","JUDD, LINDSY",16058
"NV","Lander","32015","3201500000","County Commissioner District 1","",1918,"Republican","SPARKS, BRYAN",1918
"NV","Douglas","32005","3200500000","County Commissioner District 2","",20744,"Republican","ENGELS, JOHN",20744
"NV","Lander","32015","3201500000","County Commissioner District 2","",2057,"Republican","CLARK, ART III",1033
"NV","Lander","32015","3201500000","County Commissioner District 2","",2057,"No party","DIMITROFF, HARRY L. SR.",1024
"NV","Douglas","32005","3200500000","County Commissioner District 4","",24270,"Independent","KANDEL, KRISTI LYNN",6834
"NV","Douglas","32005","3200500000","County Commissioner District 4","",24270,"Republican","RICE, WESLEY A.",17436
"NV","Lander","32015","3201500000","County Commissioner District 5","",2059,"Republican","ANCHO, KATHLEEN V.",1392
"NV","Lander","32015","3201500000","County Commissioner District 5","",2059,"No party","MORENO, MANUEL II",667
"NV","Clark","32003","3200300000","County Commissioner District E","",66114,"Republican","MARSH, TRISH",24735
"NV","Clark","32003","3200300000","County Commissioner District E","",66114,"Democrat","SEGERBLOM, 'TICK'",41379
"NV","Clark","32003","3200300000","County Commissioner District F","",103308,"Republican","BLACK, TISHA",47483
"NV","Clark","32003","3200300000","County Commissioner District F","",103308,"Democrat","JONES, JUSTIN",55825
"NV","Clark","32003","3200300000","County Commissioner District G","",109365,"Democrat","GIBSON, JIM",60915
"NV","Clark","32003","3200300000","County Commissioner District G","",109365,"Republican","LAKE, CINDY",45832
"NV","Clark","32003","3200300000","County Commissioner District G","",109365,"Libertarian","MARSH, DOUG",2618
"NV","Nye","32023","3202300000","County Commissioner District IV","",3653,"Republican","BLUNDO, LEO",2492
"NV","Nye","32023","3202300000","County Commissioner District IV","",3653,"Democrat","GOLDSTEIN, RICHARD",1161
"NV","Nye","32023","3202300000","County Commissioner District V","",3777,"Republican","STRICKLAND, DEBRA",3777
"NV","Mineral","32021","3202100000","County Commissioner Seat C","",1795,"Democrat","GUSS, MICHAEL",662
"NV","Mineral","32021","3202100000","County Commissioner Seat C","",1795,"Republican","HOFERER, CHRISTINE",1058
"NV","Mineral","32021","3202100000","County Commissioner Seat C","",1795,"No party","WILLIAMS, NORMAN E.",75
"NV","Esmeralda","32009","3200900000","County Commissioner, District 1","1",170,"No party","HIPP, TIMOTHY",101
"NV","Esmeralda","32009","3200900000","County Commissioner, District 1","1",170,"Republican","STEZAKER, MARK",69
"NV","Churchill","32001","3200100000","County Commissioner, District 2","2",8692,"Republican","OLSEN, PETE",8692
"NV","Elko","32007","3200700000","County Commissioner, District 2","2",13668,"Republican","ANDREOZZI, DELMO",13668
"NV","Eureka","32011","3201100000","County Commissioner, District 2","2",697,"Republican","MCKAY, RICH",697
"NV","Lyon","32019","3201900000","County Commissioner, District 2","2",17588,"Republican","KELLER, VIDA D.",17588
"NV","Storey","32029","3202900000","County Commissioner, District 2","2",2310,"No party","BARDE, NICOLE",883
"NV","Storey","32029","3202900000","County Commissioner, District 2","2",2310,"Republican","CARMONA, JAY",1427
"NV","Elko","32007","3200700000","County Commissioner, District 4","4",13447,"Republican","EKLUND, CLIFF",13447
"NV","Lyon","32019","3201900000","County Commissioner, District 5","5",17909,"Republican","HUNEWILL, GREG",17909
"NV","Lincoln","32017","3201700000","County Commissioner, District A - Unexpired Term","A - Unexpired Term",1751,"Republican","BRACKENBURY, JARED",1751
"NV","Lincoln","32017","3201700000","County Commissioner, District B","B",1918,"Democrat","HIBBLE, RON",454
"NV","Lincoln","32017","3201700000","County Commissioner, District B","B",1918,"Republican","LISTER, BEVAN",1464
"NV","Lincoln","32017","3201700000","County Commissioner, District D","D",1656,"Republican","PHILLIPS, KEVIN J.",1656
"NV","White Pine","32033","3203300000","County Commissioner, Seat 1","",3164,"Republican","BULLIS, IAN",2099
"NV","White Pine","32033","3203300000","County Commissioner, Seat 1","",3164,"Democrat","CHACHAS, GEORGE",1065
"NV","White Pine","32033","3203300000","County Commissioner, Seat 5","",2857,"Republican","GODON, TRAVIS",2857
"NV","Humboldt","32013","3201300000","County Commissioner, Seat C","",5007,"Republican","CERRI, RONALD L.",5007
"NV","Pershing","32027","3202700000","County Commissioner, Seat C","",1739,"Democrat","BERGE, KRISTY",661
"NV","Pershing","32027","3202700000","County Commissioner, Seat C","",1739,"Republican","SHANK, CAROL A.",1078
"NV","Humboldt","32013","3201300000","County Commissioner, Seat E","",4956,"Republican","FRENCH, JIM",4956
"NV","Churchill","32001","3200100000","County Recorder","",8622,"Republican","HESSEY, TASHA",8622
"NV","Clark","32003","3200300000","County Recorder","",635484,"Democrat","CONWAY, DEBBIE",364551
"NV","Clark","32003","3200300000","County Recorder","",635484,"Republican","MACFARLANE, JILL",270933
"NV","Douglas","32005","3200500000","County Recorder","",21417,"Republican","ELLISON, KAREN",21417
"NV","Elko","32007","3200700000","County Recorder","",13623,"Republican","SMALES, D. MIKE",13623
"NV","Humboldt","32013","3201300000","County Recorder","",5041,"Republican","ENGSTROM, DEBORAH",5041
"NV","Lander","32015","3201500000","County Recorder","",1917,"Republican","BUNCH, LESLEY L.",1917
"NV","Lyon","32019","3201900000","County Recorder","",19668,"No party","CULLEN, BRENDA K.",4835
"NV","Lyon","32019","3201900000","County Recorder","",19668,"Republican","KASSEBAUM, MARGIE",14833
"NV","Nye","32023","3202300000","County Recorder","",16841,"Republican","BEATTY, DEBORAH",12986
"NV","Nye","32023","3202300000","County Recorder","",16841,"Independent American","NOYES, MICHAEL S.",3855
"NV","Storey","32029","3202900000","County Recorder","",2052,"Republican","CHAPMAN, JEN",2052
"NV","Washoe","32031","3203100000","County Recorder","",181719,"Republican","BURTNESS, LAWRENCE",87166
"NV","Washoe","32031","3203100000","County Recorder","",181719,"Democrat","WORK, KALIE",94553
"NV","White Pine","32033","3203300000","County Recorder","",2562,"Democrat","SINDELAR, MARTHA RIVERA",2562
"NV","Lincoln","32017","3201700000","County Recorder-Auditor","",1920,"No party","ELMER, AMY NICOLE",1097
"NV","Lincoln","32017","3201700000","County Recorder-Auditor","",1920,"Republican","MCCLEARY, BOB",823
"NV","Mineral","32021","3202100000","County Recorder-Auditor","",1798,"Republican","NIXON, CINDY",928
"NV","Mineral","32021","3202100000","County Recorder-Auditor","",1798,"Democrat","OBERHANSLI, DONNA",870
"NV","Pershing","32027","3202700000","County Recorder-Auditor","",1612,"Republican","CHILDS, RENE M.",1612
"NV","Nye","32023","3202300000","County School Board Trustees Area III","",1973,"Non-partisan","OWENS, MARK",1331
"NV","Nye","32023","3202300000","County School Board Trustees Area III","",1973,"Non-partisan","RUST, DONALD E.",642
"NV","Nye","32023","3202300000","County School Board Trustees Area V","",2777,"Non-partisan","HASTINGS, SEAN C.",1913
"NV","Nye","32023","3202300000","County School Board Trustees Area V","",2777,"Non-partisan","YAZZIE, TAWNA",864
"NV","Clark","32003","3200300000","County Treasurer","",637026,"Republican","COLLINS, PHIL",269294
"NV","Clark","32003","3200300000","County Treasurer","",637026,"Democrat","FITZPATRICK, LAURA",367732
"NV","Eureka","32011","3201100000","County Treasurer","",698,"Republican","'CONLEY, BEVERLY'",0
"NV","Eureka","32011","3201100000","County Treasurer","",698,"Republican","CONLEY, BEVERLY",698
"NV","Humboldt","32013","3201300000","County Treasurer","",5057,"Republican","LECUMBERRY, RHONA",5057
"NV","Lander","32015","3201500000","County Treasurer","",2057,"Republican","BISIAUX, TINA MARIE",1020
"NV","Lander","32015","3201500000","County Treasurer","",2057,"No party","JOHNSON, JUSDIVIA",1037
"NV","Lincoln","32017","3201700000","County Treasurer","",1806,"Republican","FREHNER, SHAWN",1806
"NV","Nye","32023","3202300000","County Treasurer","",16798,"Independent American","SCHAUS, LANCE ROY",4902
"NV","Nye","32023","3202300000","County Treasurer","",16798,"Republican","WEBSTER, PAM",11896
"NV","Washoe","32031","3203100000","County Treasurer","",181655,"Democrat","BUEHLER, MATTHEW R.",85737
"NV","Washoe","32031","3203100000","County Treasurer","",181655,"Republican","DAVIS, TAMMI",95918
"NV","White Pine","32033","3203300000","County Treasurer","",2631,"Republican","BAKARIC, CATHERINE",2631
"NV","Churchill","32001","3200100000","District Attorney","",8511,"Republican","MALLORY, ART",8511
"NV","Clark","32003","3200300000","District Attorney","",492613,"Democrat","WOLFSON, STEVE",492613
"NV","Douglas","32005","3200500000","District Attorney","",21188,"Republican","JACKSON, MARK B.",21188
"NV","Elko","32007","3200700000","District Attorney","",13448,"Republican","INGRAM, TYLER",13448
"NV","Esmeralda","32009","3200900000","District Attorney","",311,"Republican","GLENNEN, ROBERT E. III",311
"NV","Eureka","32011","3201100000","District Attorney","",619,"Republican","BEUTEL, THEODORE 'TED'",619
"NV","Humboldt","32013","3201300000","District Attorney","",4034,"Democrat","MACDONALD, MICHAEL",4034
"NV","Lander","32015","3201500000","District Attorney","",1807,"Republican","HERRERA, THEODORE C.",1807
"NV","Lincoln","32017","3201700000","District Attorney","",1758,"Republican","FREHNER, DYLAN V.",1758
"NV","Lyon","32019","3201900000","District Attorney","",17886,"Republican","RYE, STEPHEN B.",17886
"NV","Mineral","32021","3202100000","District Attorney","",1456,"Democrat","ROWE, SEAN ALDEN",1456
"NV","Nye","32023","3202300000","District Attorney","",17221,"Republican","ARABIA, CHRIS",12353
"NV","Nye","32023","3202300000","District Attorney","",17221,"Democrat","DEL VECCHIO, NICHOLAS ANTHONY",4868
"NV","Pershing","32027","3202700000","District Attorney","",1575,"Republican","SHIELDS, R. BRYCE",1575
"NV","Storey","32029","3202900000","District Attorney","",1965,"Republican","LANGER, ANNE",1965
"NV","Washoe","32031","3203100000","District Attorney","",143383,"Republican","HICKS, CHRIS",143383
"NV","White Pine","32033","3203300000","District Attorney","",2846,"Republican","WHEABLE, MICHAEL A.",2846
"NV","Washoe","32031","3203100000","District Court Judge, District 2, Department  1","2, Department  1",148322,"Non-partisan","DRAKULICH, KATHLEEN M.",148322
"NV","Washoe","32031","3203100000","District Court Judge, District 2, Department  2","2, Department  2",153498,"Non-partisan","BUSHUR, AARON",63820
"NV","Washoe","32031","3203100000","District Court Judge, District 2, Department  2","2, Department  2",153498,"Non-partisan","GROSSMAN, DIXIE",89678
"NV","Washoe","32031","3203100000","District Court Judge, District 2, Department  7","2, Department  7",142009,"Non-partisan","WALKER, EGAN",142009
"NV","Washoe","32031","3203100000","District Court Judge, District 2, Department  8","2, Department  8",142320,"Non-partisan","BRESLOW, BARRY",142320
"NV","Clark","32003","3200300000","District Court Judge, District 8, Department 10","8, Department 10",485069,"Non-partisan","JONES, TIERRA",485069
"NV","Clark","32003","3200300000","District Court Judge, District 8, Department 18","8, Department 18",515005,"Non-partisan","BAILUS, MARK B.",231711
"NV","Clark","32003","3200300000","District Court Judge, District 8, Department 18","8, Department 18",515005,"Non-partisan","HOLTHUS, MARY KAY",283294
"NV","Clark","32003","3200300000","District Court Judge, District 8, Department 29","8, Department 29",475737,"Non-partisan","JONES, DAVID M.",475737
"NV","Elko","32007","3200700000","Elko City Council, 2 Seats","",8896,"Non-partisan","HANCE, BILL",1824
"NV","Elko","32007","3200700000","Elko City Council, 2 Seats","",8896,"Non-partisan","LIKER, TONY",888
