"state","county","fipscode","fipscode2","office","district","total.votes","party","candidate","votes"
"VT","Brownington","50019","5001909850","ATTORNEY GENERAL","statewide",307,"Democrat","T.J. DONOVAN",176
"VT","Brownington","50019","5001909850","ATTORNEY GENERAL","statewide",307,"","Write-ins",0
"VT","Brunswick","50009","5000910075","ATTORNEY GENERAL","statewide",44,"Republican","JANSSEN WILLHOIT",18
"VT","Brunswick","50009","5000910075","ATTORNEY GENERAL","statewide",44,"Liberty Union","ROSEMARIE JACKOWSKI",1
"VT","Brunswick","50009","5000910075","ATTORNEY GENERAL","statewide",44,"Democrat","T.J. DONOVAN",25
"VT","Brunswick","50009","5000910075","ATTORNEY GENERAL","statewide",44,"","Write-ins",0
"VT","Burke","50005","5000510450","ATTORNEY GENERAL","statewide",684,"Republican","JANSSEN WILLHOIT",279
"VT","Burke","50005","5000510450","ATTORNEY GENERAL","statewide",684,"Liberty Union","ROSEMARIE JACKOWSKI",21
"VT","Burke","50005","5000510450","ATTORNEY GENERAL","statewide",684,"Democrat","T.J. DONOVAN",384
"VT","Burke","50005","5000510450","ATTORNEY GENERAL","statewide",684,"","Write-ins",0
"VT","Burlington","50007","5000710675","ATTORNEY GENERAL","statewide",17923,"Republican","JANSSEN WILLHOIT",1517
"VT","Burlington","50007","5000710675","ATTORNEY GENERAL","statewide",17923,"Liberty Union","ROSEMARIE JACKOWSKI",752
"VT","Burlington","50007","5000710675","ATTORNEY GENERAL","statewide",17923,"Democrat","T.J. DONOVAN",15654
"VT","Burlington","50007","5000710675","ATTORNEY GENERAL","statewide",17923,"","Write-ins",0
"VT","Cabot","50023","5002311125","ATTORNEY GENERAL","statewide",658,"Republican","JANSSEN WILLHOIT",205
"VT","Cabot","50023","5002311125","ATTORNEY GENERAL","statewide",658,"Liberty Union","ROSEMARIE JACKOWSKI",22
"VT","Cabot","50023","5002311125","ATTORNEY GENERAL","statewide",658,"Democrat","T.J. DONOVAN",431
"VT","Cabot","50023","5002311125","ATTORNEY GENERAL","statewide",658,"","Write-ins",0
"VT","Calais","50023","5002311350","ATTORNEY GENERAL","statewide",879,"Republican","JANSSEN WILLHOIT",158
"VT","Calais","50023","5002311350","ATTORNEY GENERAL","statewide",879,"Liberty Union","ROSEMARIE JACKOWSKI",34
"VT","Calais","50023","5002311350","ATTORNEY GENERAL","statewide",879,"Democrat","T.J. DONOVAN",687
"VT","Calais","50023","5002311350","ATTORNEY GENERAL","statewide",879,"","Write-ins",0
"VT","Cambridge","50015","5001511500","ATTORNEY GENERAL","statewide",1731,"Republican","JANSSEN WILLHOIT",401
"VT","Cambridge","50015","5001511500","ATTORNEY GENERAL","statewide",1731,"Liberty Union","ROSEMARIE JACKOWSKI",61
"VT","Cambridge","50015","5001511500","ATTORNEY GENERAL","statewide",1731,"Democrat","T.J. DONOVAN",1269
"VT","Cambridge","50015","5001511500","ATTORNEY GENERAL","statewide",1731,"","Write-ins",0
"VT","Canaan","50009","5000911800","ATTORNEY GENERAL","statewide",318,"Republican","JANSSEN WILLHOIT",124
"VT","Canaan","50009","5000911800","ATTORNEY GENERAL","statewide",318,"Liberty Union","ROSEMARIE JACKOWSKI",4
"VT","Canaan","50009","5000911800","ATTORNEY GENERAL","statewide",318,"Democrat","T.J. DONOVAN",190
"VT","Canaan","50009","5000911800","ATTORNEY GENERAL","statewide",318,"","Write-ins",0
"VT","Castleton","50021","5002111950","ATTORNEY GENERAL","statewide",1520,"Republican","JANSSEN WILLHOIT",618
"VT","Castleton","50021","5002111950","ATTORNEY GENERAL","statewide",1520,"Liberty Union","ROSEMARIE JACKOWSKI",46
"VT","Castleton","50021","5002111950","ATTORNEY GENERAL","statewide",1520,"Democrat","T.J. DONOVAN",856
"VT","Castleton","50021","5002111950","ATTORNEY GENERAL","statewide",1520,"","Write-ins",0
"VT","Cavendish","50027","5002712250","ATTORNEY GENERAL","statewide",551,"Republican","JANSSEN WILLHOIT",206
"VT","Cavendish","50027","5002712250","ATTORNEY GENERAL","statewide",551,"Liberty Union","ROSEMARIE JACKOWSKI",26
"VT","Cavendish","50027","5002712250","ATTORNEY GENERAL","statewide",551,"Democrat","T.J. DONOVAN",319
"VT","Cavendish","50027","5002712250","ATTORNEY GENERAL","statewide",551,"","Write-ins",0
"VT","Charleston","50019","5001913150","ATTORNEY GENERAL","statewide",374,"Republican","JANSSEN WILLHOIT",153
"VT","Charleston","50019","5001913150","ATTORNEY GENERAL","statewide",374,"Liberty Union","ROSEMARIE JACKOWSKI",14
"VT","Charleston","50019","5001913150","ATTORNEY GENERAL","statewide",374,"Democrat","T.J. DONOVAN",207
"VT","Charleston","50019","5001913150","ATTORNEY GENERAL","statewide",374,"","Write-ins",0
"VT","Charlotte","50007","5000713300","ATTORNEY GENERAL","statewide",2271,"Republican","JANSSEN WILLHOIT",410
"VT","Charlotte","50007","5000713300","ATTORNEY GENERAL","statewide",2271,"Liberty Union","ROSEMARIE JACKOWSKI",47
"VT","Charlotte","50007","5000713300","ATTORNEY GENERAL","statewide",2271,"Democrat","T.J. DONOVAN",1814
"VT","Charlotte","50007","5000713300","ATTORNEY GENERAL","statewide",2271,"","Write-ins",0
"VT","Chelsea","50017","5001713525","ATTORNEY GENERAL","statewide",551,"Republican","JANSSEN WILLHOIT",198
"VT","Chelsea","50017","5001713525","ATTORNEY GENERAL","statewide",551,"Liberty Union","ROSEMARIE JACKOWSKI",14
"VT","Chelsea","50017","5001713525","ATTORNEY GENERAL","statewide",551,"Democrat","T.J. DONOVAN",339
"VT","Chelsea","50017","5001713525","ATTORNEY GENERAL","statewide",551,"","Write-ins",0
"VT","Chester","50027","5002713675","ATTORNEY GENERAL","statewide",1195,"Republican","JANSSEN WILLHOIT",388
"VT","Chester","50027","5002713675","ATTORNEY GENERAL","statewide",1195,"Liberty Union","ROSEMARIE JACKOWSKI",48
"VT","Chester","50027","5002713675","ATTORNEY GENERAL","statewide",1195,"Democrat","T.J. DONOVAN",759
"VT","Chester","50027","5002713675","ATTORNEY GENERAL","statewide",1195,"","Write-ins",0
"VT","Chittenden","50021","5002114350","ATTORNEY GENERAL","statewide",608,"Republican","JANSSEN WILLHOIT",256
"VT","Chittenden","50021","5002114350","ATTORNEY GENERAL","statewide",608,"Liberty Union","ROSEMARIE JACKOWSKI",21
"VT","Chittenden","50021","5002114350","ATTORNEY GENERAL","statewide",608,"Democrat","T.J. DONOVAN",331
"VT","Chittenden","50021","5002114350","ATTORNEY GENERAL","statewide",608,"","Write-ins",0
"VT","Clarendon","50021","5002114500","ATTORNEY GENERAL","statewide",980,"Republican","JANSSEN WILLHOIT",465
"VT","Clarendon","50021","5002114500","ATTORNEY GENERAL","statewide",980,"Liberty Union","ROSEMARIE JACKOWSKI",28
"VT","Clarendon","50021","5002114500","ATTORNEY GENERAL","statewide",980,"Democrat","T.J. DONOVAN",487
"VT","Clarendon","50021","5002114500","ATTORNEY GENERAL","statewide",980,"","Write-ins",0
"VT","Colchester","50007","5000714875","ATTORNEY GENERAL","statewide",6551,"Republican","JANSSEN WILLHOIT",1612
"VT","Colchester","50007","5000714875","ATTORNEY GENERAL","statewide",6551,"Liberty Union","ROSEMARIE JACKOWSKI",152
"VT","Colchester","50007","5000714875","ATTORNEY GENERAL","statewide",6551,"Democrat","T.J. DONOVAN",4787
"VT","Colchester","50007","5000714875","ATTORNEY GENERAL","statewide",6551,"","Write-ins",0
"VT","Concord","50009","5000915250","ATTORNEY GENERAL","statewide",404,"Republican","JANSSEN WILLHOIT",202
"VT","Concord","50009","5000915250","ATTORNEY GENERAL","statewide",404,"Liberty Union","ROSEMARIE JACKOWSKI",10
"VT","Concord","50009","5000915250","ATTORNEY GENERAL","statewide",404,"Democrat","T.J. DONOVAN",192
"VT","Concord","50009","5000915250","ATTORNEY GENERAL","statewide",404,"","Write-ins",0
"VT","Corinth","50017","5001715700","ATTORNEY GENERAL","statewide",595,"Republican","JANSSEN WILLHOIT",199
"VT","Corinth","50017","5001715700","ATTORNEY GENERAL","statewide",595,"Liberty Union","ROSEMARIE JACKOWSKI",26
"VT","Corinth","50017","5001715700","ATTORNEY GENERAL","statewide",595,"Democrat","T.J. DONOVAN",370
"VT","Corinth","50017","5001715700","ATTORNEY GENERAL","statewide",595,"","Write-ins",0
"VT","Cornwall","50001","5000116000","ATTORNEY GENERAL","statewide",682,"Republican","JANSSEN WILLHOIT",123
"VT","Cornwall","50001","5000116000","ATTORNEY GENERAL","statewide",682,"Liberty Union","ROSEMARIE JACKOWSKI",16
"VT","Cornwall","50001","5000116000","ATTORNEY GENERAL","statewide",682,"Democrat","T.J. DONOVAN",543
"VT","Cornwall","50001","5000116000","ATTORNEY GENERAL","statewide",682,"","Write-ins",0
"VT","Coventry","50019","5001916150","ATTORNEY GENERAL","statewide",393,"Republican","JANSSEN WILLHOIT",142
"VT","Coventry","50019","5001916150","ATTORNEY GENERAL","statewide",393,"Liberty Union","ROSEMARIE JACKOWSKI",19
"VT","Coventry","50019","5001916150","ATTORNEY GENERAL","statewide",393,"Democrat","T.J. DONOVAN",232
"VT","Coventry","50019","5001916150","ATTORNEY GENERAL","statewide",393,"","Write-ins",0
"VT","Craftsbury","50019","5001916300","ATTORNEY GENERAL","statewide",547,"Republican","JANSSEN WILLHOIT",103
"VT","Craftsbury","50019","5001916300","ATTORNEY GENERAL","statewide",547,"Liberty Union","ROSEMARIE JACKOWSKI",25
"VT","Craftsbury","50019","5001916300","ATTORNEY GENERAL","statewide",547,"Democrat","T.J. DONOVAN",419
"VT","Craftsbury","50019","5001916300","ATTORNEY GENERAL","statewide",547,"","Write-ins",0
"VT","Danby","50021","5002116825","ATTORNEY GENERAL","statewide",507,"Republican","JANSSEN WILLHOIT",225
"VT","Danby","50021","5002116825","ATTORNEY GENERAL","statewide",507,"Liberty Union","ROSEMARIE JACKOWSKI",22
"VT","Danby","50021","5002116825","ATTORNEY GENERAL","statewide",507,"Democrat","T.J. DONOVAN",260
"VT","Danby","50021","5002116825","ATTORNEY GENERAL","statewide",507,"","Write-ins",0
"VT","Danville","50005","5000517125","ATTORNEY GENERAL","statewide",1103,"Republican","JANSSEN WILLHOIT",412
"VT","Danville","50005","5000517125","ATTORNEY GENERAL","statewide",1103,"Liberty Union","ROSEMARIE JACKOWSKI",22
"VT","Danville","50005","5000517125","ATTORNEY GENERAL","statewide",1103,"Democrat","T.J. DONOVAN",669
"VT","Danville","50005","5000517125","ATTORNEY GENERAL","statewide",1103,"","Write-ins",0
"VT","Derby","50019","5001917350","ATTORNEY GENERAL","statewide",1743,"Republican","JANSSEN WILLHOIT",652
"VT","Derby","50019","5001917350","ATTORNEY GENERAL","statewide",1743,"Liberty Union","ROSEMARIE JACKOWSKI",53
"VT","Derby","50019","5001917350","ATTORNEY GENERAL","statewide",1743,"Democrat","T.J. DONOVAN",1038
"VT","Derby","50019","5001917350","ATTORNEY GENERAL","statewide",1743,"","Write-ins",0
"VT","Dorset","50003","5000317725","ATTORNEY GENERAL","statewide",1019,"Republican","JANSSEN WILLHOIT",297
"VT","Dorset","50003","5000317725","ATTORNEY GENERAL","statewide",1019,"Liberty Union","ROSEMARIE JACKOWSKI",42
"VT","Dorset","50003","5000317725","ATTORNEY GENERAL","statewide",1019,"Democrat","T.J. DONOVAN",680
"VT","Dorset","50003","5000317725","ATTORNEY GENERAL","statewide",1019,"","Write-ins",0
"VT","Dover","50025","5002517875","ATTORNEY GENERAL","statewide",637,"Republican","JANSSEN WILLHOIT",236
"VT","Dover","50025","5002517875","ATTORNEY GENERAL","statewide",637,"Liberty Union","ROSEMARIE JACKOWSKI",35
"VT","Dover","50025","5002517875","ATTORNEY GENERAL","statewide",637,"Democrat","T.J. DONOVAN",366
"VT","Dover","50025","5002517875","ATTORNEY GENERAL","statewide",637,"","Write-ins",0
"VT","Dummerston","50025","5002518325","ATTORNEY GENERAL","statewide",1001,"Republican","JANSSEN WILLHOIT",176
"VT","Dummerston","50025","5002518325","ATTORNEY GENERAL","statewide",1001,"Liberty Union","ROSEMARIE JACKOWSKI",29
"VT","Dummerston","50025","5002518325","ATTORNEY GENERAL","statewide",1001,"Democrat","T.J. DONOVAN",796
"VT","Dummerston","50025","5002518325","ATTORNEY GENERAL","statewide",1001,"","Write-ins",0
"VT","Duxbury","50023","5002318550","ATTORNEY GENERAL","statewide",655,"Republican","JANSSEN WILLHOIT",143
"VT","Duxbury","50023","5002318550","ATTORNEY GENERAL","statewide",655,"Liberty Union","ROSEMARIE JACKOWSKI",31
"VT","Duxbury","50023","5002318550","ATTORNEY GENERAL","statewide",655,"Democrat","T.J. DONOVAN",481
"VT","Duxbury","50023","5002318550","ATTORNEY GENERAL","statewide",655,"","Write-ins",0
"VT","East Haven","50009","5000921250","ATTORNEY GENERAL","statewide",107,"Republican","JANSSEN WILLHOIT",48
"VT","East Haven","50009","5000921250","ATTORNEY GENERAL","statewide",107,"Liberty Union","ROSEMARIE JACKOWSKI",2
"VT","East Haven","50009","5000921250","ATTORNEY GENERAL","statewide",107,"Democrat","T.J. DONOVAN",57
"VT","East Haven","50009","5000921250","ATTORNEY GENERAL","statewide",107,"","Write-ins",0
"VT","East Montpelier","50023","5002321925","ATTORNEY GENERAL","statewide",1329,"Republican","JANSSEN WILLHOIT",250
"VT","East Montpelier","50023","5002321925","ATTORNEY GENERAL","statewide",1329,"Liberty Union","ROSEMARIE JACKOWSKI",25
"VT","East Montpelier","50023","5002321925","ATTORNEY GENERAL","statewide",1329,"Democrat","T.J. DONOVAN",1052
"VT","East Montpelier","50023","5002321925","ATTORNEY GENERAL","statewide",1329,"","Write-ins",2
"VT","Eden","50015","5001523500","ATTORNEY GENERAL","statewide",398,"Republican","JANSSEN WILLHOIT",137
